,FROM-ID,TO-ID,DISTANCE,LAT_FROM,LONG_FROM,LAT_TO,LONG_TO
83,4f4bd898e4b0927adc54c536,4bb60acd46d4a5932198c5c0,3.690380969,24.72258694,46.65528774,,
84,4f252b1be4b006e5c2e68f30,4bb60acd46d4a5932198c5c0,3.523795044,24.7212811,46.65611435,,
85,4f252b1be4b006e5c2e68f30,4bb60acd46d4a5932198c5c0,3.523795044,24.71517842,46.65994222,,
86,4b865e39f964a520968731e3,4bb60acd46d4a5932198c5c0,1.500256621,,,,
87,4f08a180e4b0aa2dc691b185,4bb60acd46d4a5932198c5c0,1.669451063,,,,
88,4ecb2a4802d50c9c5a7e0848,4bb60acd46d4a5932198c5c0,1.970077158,,,,
89,4cc9bc93d338236a9c6ba47c,4bb60acd46d4a5932198c5c0,1.542727717,24.70508507,46.66429843,,
90,4dbd47e20cb691071cb6454a,4bb60acd46d4a5932198c5c0,1.959258528,24.70482438,46.66470861,,
91,4dbd47e20cb691071cb6454a,4bb60acd46d4a5932198c5c0,1.959258528,24.71459134,46.66080023,,
92,4b838dfcf964a520950931e3,4bb60acd46d4a5932198c5c0,1.980017025,24.70885767,46.66302076,,
93,4b838dfcf964a520950931e3,4bb60acd46d4a5932198c5c0,1.980017025,24.70847805,46.66227586,,
94,4b838dfcf964a520950931e3,4bb60acd46d4a5932198c5c0,1.980017025,24.708113,46.661667,,
95,4b838dfcf964a520950931e3,4bb60acd46d4a5932198c5c0,1.980017025,24.69309847,46.67364387,,
96,4c192a06d4d9c928c28df029,4bb60acd46d4a5932198c5c0,2.38803761,24.70194433,46.69129372,,
97,4c192a06d4d9c928c28df029,4bb60acd46d4a5932198c5c0,2.38803761,24.6971783,46.68565594,,
98,4c192a06d4d9c928c28df029,4bb60acd46d4a5932198c5c0,2.38803761,24.70055741,46.69236829,,
99,4eaac9cecc217eb08e78c735,4bb60acd46d4a5932198c5c0,2.213257966,24.69228232,46.67018274,,
100,4dd6ae1afa76ad96d111ee3f,4c72bb9a4bc4236ae30ccc7a,0.072772525,,,,
101,4bb60acd46d4a5932198c5c0,4c72bb9a4bc4236ae30ccc7a,0.141852321,,,,
102,50295233e4b0db2acbb75c69,4c72bb9a4bc4236ae30ccc7a,0.194215569,24.69346785,46.66963577,,
103,5229eb2411d2b271a1f9125c,4c72bb9a4bc4236ae30ccc7a,0.130370706,,,,
104,4f1d62b0e4b03543a3409cd2,4c72bb9a4bc4236ae30ccc7a,0.123282239,24.69187256,46.66885305,,
105,4dd6ae1afa76ad96d111ee3f,4bacf76cf964a5201c1f3be3,0.211675705,,,,
106,4bb60acd46d4a5932198c5c0,4bacf76cf964a5201c1f3be3,0.184510487,,,,
107,4c72bb9a4bc4236ae30ccc7a,4bacf76cf964a5201c1f3be3,0.282880647,,,,
108,50295233e4b0db2acbb75c69,4bacf76cf964a5201c1f3be3,0.102685194,24.69346785,46.66963577,,
109,51a25374498e8382043bd79f,4bacf76cf964a5201c1f3be3,0.271693602,,,,
110,4f1d62b0e4b03543a3409cd2,4bacf76cf964a5201c1f3be3,0.184221682,24.69187256,46.66885305,,
111,4efc1ec90aafc58694a91ac1,4bacf76cf964a5201c1f3be3,0.219513141,,,,
112,4fcf729ae4b07997d3141487,4bacf76cf964a5201c1f3be3,0.199078886,24.69218587,46.67000356,,
113,4fcf729ae4b07997d3141487,4bacf76cf964a5201c1f3be3,0.199078886,24.69233696,46.66996112,,
114,4c601b8490b2c9b6d7013c22,4bacf76cf964a5201c1f3be3,0.178981821,24.69246582,46.67130499,,
115,4c601b8490b2c9b6d7013c22,4bacf76cf964a5201c1f3be3,0.178981821,24.69208746,46.67135686,,
116,4c601b8490b2c9b6d7013c22,4bacf76cf964a5201c1f3be3,0.178981821,24.69391192,46.67052696,,
117,4c601b8490b2c9b6d7013c22,4bacf76cf964a5201c1f3be3,0.178981821,24.69194985,46.67120125,,
118,4c601b8490b2c9b6d7013c22,4bacf76cf964a5201c1f3be3,0.178981821,24.6924586,46.66917368,,
119,4dd6ae1afa76ad96d111ee3f,50295233e4b0db2acbb75c69,0.121545501,,,24.69346785,46.66963577
120,4bacf76cf964a5201c1f3be3,50295233e4b0db2acbb75c69,0.102685194,,,24.69346785,46.66963577
121,4dd6ae1afa76ad96d111ee3f,523b3ba2498e256cb4ca2b15,0.079895453,,,,
122,5229eb2411d2b271a1f9125c,523b3ba2498e256cb4ca2b15,0.116766843,,,,
123,5318e95f498eaff004e39f6c,523b3ba2498e256cb4ca2b15,0.06871845,24.69178485,46.66973479,,
124,5318e95f498eaff004e39f6c,523b3ba2498e256cb4ca2b15,0.06871845,24.69174811,46.6690558,,
125,4bb60acd46d4a5932198c5c0,5229eb2411d2b271a1f9125c,0.011649949,,,,
126,4c72bb9a4bc4236ae30ccc7a,5229eb2411d2b271a1f9125c,0.130370706,,,,
127,523b3ba2498e256cb4ca2b15,5229eb2411d2b271a1f9125c,0.116766843,,,,
128,5318e95f498eaff004e39f6c,5229eb2411d2b271a1f9125c,0.060881923,24.69178485,46.66973479,,
129,5318e95f498eaff004e39f6c,5229eb2411d2b271a1f9125c,0.060881923,24.69174811,46.6690558,,
130,533687b3498ec0c5b90ff33b,5229eb2411d2b271a1f9125c,0.090378847,24.69151388,46.66966406,,
131,4d4c01cfe4fd6ea8f7e8be61,5229eb2411d2b271a1f9125c,0.11747424,24.69147424,46.67071085,,
132,4d4c01cfe4fd6ea8f7e8be61,5229eb2411d2b271a1f9125c,0.11747424,24.692233,46.670081,,
133,4bb60acd46d4a5932198c5c0,4dd6ae1afa76ad96d111ee3f,0.103810312,,,,
134,4c72bb9a4bc4236ae30ccc7a,4dd6ae1afa76ad96d111ee3f,0.072772525,,,,
135,4bacf76cf964a5201c1f3be3,4dd6ae1afa76ad96d111ee3f,0.211675705,,,,
136,50295233e4b0db2acbb75c69,4dd6ae1afa76ad96d111ee3f,0.121545501,24.69346785,46.66963577,,
137,523b3ba2498e256cb4ca2b15,4dd6ae1afa76ad96d111ee3f,0.079895453,,,,
138,5229eb2411d2b271a1f9125c,4dd6ae1afa76ad96d111ee3f,0.095034906,,,,
139,51a25374498e8382043bd79f,4dd6ae1afa76ad96d111ee3f,0.189994544,,,,
140,4f1d62b0e4b03543a3409cd2,4dd6ae1afa76ad96d111ee3f,0.080695074,24.69187256,46.66885305,,
141,533687b3498ec0c5b90ff33b,4dd6ae1afa76ad96d111ee3f,0.116145168,24.69151388,46.66966406,,
142,4fcf729ae4b07997d3141487,4dd6ae1afa76ad96d111ee3f,0.089156981,24.69218587,46.67000356,,
143,4fcf729ae4b07997d3141487,4dd6ae1afa76ad96d111ee3f,0.089156981,24.69233696,46.66996112,,
144,4c601b8490b2c9b6d7013c22,4dd6ae1afa76ad96d111ee3f,0.215322117,24.69246582,46.67130499,,
145,4c601b8490b2c9b6d7013c22,4dd6ae1afa76ad96d111ee3f,0.215322117,24.69208746,46.67135686,,
146,4c601b8490b2c9b6d7013c22,4dd6ae1afa76ad96d111ee3f,0.215322117,24.69391192,46.67052696,,
147,4c601b8490b2c9b6d7013c22,4dd6ae1afa76ad96d111ee3f,0.215322117,24.69194985,46.67120125,,
148,4c601b8490b2c9b6d7013c22,4dd6ae1afa76ad96d111ee3f,0.215322117,24.6924586,46.66917368,,
149,4bb60acd46d4a5932198c5c0,51a25374498e8382043bd79f,0.104500686,,,,
150,523b3ba2498e256cb4ca2b15,51a25374498e8382043bd79f,0.169957502,,,,
151,5318e95f498eaff004e39f6c,51a25374498e8382043bd79f,0.104483387,24.69178485,46.66973479,,
152,5318e95f498eaff004e39f6c,51a25374498e8382043bd79f,0.104483387,24.69174811,46.6690558,,
153,4efc1ec90aafc58694a91ac1,51a25374498e8382043bd79f,0.094387159,,,,
154,4d4c01cfe4fd6ea8f7e8be61,51a25374498e8382043bd79f,0.072466934,24.69147424,46.67071085,,
155,4d4c01cfe4fd6ea8f7e8be61,51a25374498e8382043bd79f,0.072466934,24.692233,46.670081,,
156,4d90bb7ffa9437048ca338c6,4da5ec8a4b2280544b678da0,0.050110864,,,24.66398904,46.7037573
157,4d90bb7ffa9437048ca338c6,4da5ec8a4b2280544b678da0,0.050110864,,,24.66356887,46.70393661
158,4d90bb7ffa9437048ca338c6,4da5ec8a4b2280544b678da0,0.050110864,,,24.663668,46.7034674
159,4d90bb7ffa9437048ca338c6,4da5ec8a4b2280544b678da0,0.050110864,,,24.66348507,46.70386111
160,4d90bb7ffa9437048ca338c6,4da5ec8a4b2280544b678da0,0.050110864,,,24.66372237,46.70373371
161,50e4021b582f294b85631919,4da5ec8a4b2280544b678da0,0.083780686,,,24.66398904,46.7037573
162,50e4021b582f294b85631919,4da5ec8a4b2280544b678da0,0.083780686,,,24.66356887,46.70393661
163,50e4021b582f294b85631919,4da5ec8a4b2280544b678da0,0.083780686,,,24.663668,46.7034674
164,50e4021b582f294b85631919,4da5ec8a4b2280544b678da0,0.083780686,,,24.66348507,46.70386111
165,50e4021b582f294b85631919,4da5ec8a4b2280544b678da0,0.083780686,,,24.66372237,46.70373371
166,4e341a00e4cdf7a42cad9421,4da5ec8a4b2280544b678da0,0.046179386,,,24.66398904,46.7037573
167,4e341a00e4cdf7a42cad9421,4da5ec8a4b2280544b678da0,0.046179386,,,24.66356887,46.70393661
168,4e341a00e4cdf7a42cad9421,4da5ec8a4b2280544b678da0,0.046179386,,,24.663668,46.7034674
169,4e341a00e4cdf7a42cad9421,4da5ec8a4b2280544b678da0,0.046179386,,,24.66348507,46.70386111
170,4e341a00e4cdf7a42cad9421,4da5ec8a4b2280544b678da0,0.046179386,,,24.66372237,46.70373371
171,50433012e4b05698baa75339,4da5ec8a4b2280544b678da0,0.0570122,,,24.66398904,46.7037573
172,50433012e4b05698baa75339,4da5ec8a4b2280544b678da0,0.0570122,,,24.66356887,46.70393661
173,50433012e4b05698baa75339,4da5ec8a4b2280544b678da0,0.0570122,,,24.663668,46.7034674
174,50433012e4b05698baa75339,4da5ec8a4b2280544b678da0,0.0570122,,,24.66348507,46.70386111
175,50433012e4b05698baa75339,4da5ec8a4b2280544b678da0,0.0570122,,,24.66372237,46.70373371
176,51e06a2b498ed38b41183bea,4da5ec8a4b2280544b678da0,2.432940945,24.663362,46.704217,24.66398904,46.7037573
177,51e06a2b498ed38b41183bea,4da5ec8a4b2280544b678da0,2.432940945,24.663362,46.704217,24.66356887,46.70393661
178,51e06a2b498ed38b41183bea,4da5ec8a4b2280544b678da0,2.432940945,24.663362,46.704217,24.663668,46.7034674
179,51e06a2b498ed38b41183bea,4da5ec8a4b2280544b678da0,2.432940945,24.663362,46.704217,24.66348507,46.70386111
180,51e06a2b498ed38b41183bea,4da5ec8a4b2280544b678da0,2.432940945,24.663362,46.704217,24.66372237,46.70373371
181,51e06a2b498ed38b41183bea,4da5ec8a4b2280544b678da0,2.432940945,24.66398904,46.7037573,24.66398904,46.7037573
182,51e06a2b498ed38b41183bea,4da5ec8a4b2280544b678da0,2.432940945,24.66398904,46.7037573,24.66356887,46.70393661
183,51e06a2b498ed38b41183bea,4da5ec8a4b2280544b678da0,2.432940945,24.66398904,46.7037573,24.663668,46.7034674
184,51e06a2b498ed38b41183bea,4da5ec8a4b2280544b678da0,2.432940945,24.66398904,46.7037573,24.66348507,46.70386111
185,51e06a2b498ed38b41183bea,4da5ec8a4b2280544b678da0,2.432940945,24.66398904,46.7037573,24.66372237,46.70373371
186,4d90bb7ffa9437048ca338c6,50e1f196e4b0748c84074466,0.037559535,,,24.66344193,46.70359216
187,4c72bb9a4bc4236ae30ccc7a,5318e95f498eaff004e39f6c,0.089612801,,,24.69178485,46.66973479
188,4c72bb9a4bc4236ae30ccc7a,5318e95f498eaff004e39f6c,0.089612801,,,24.69174811,46.6690558
189,523b3ba2498e256cb4ca2b15,5318e95f498eaff004e39f6c,0.06871845,,,24.69178485,46.66973479
190,523b3ba2498e256cb4ca2b15,5318e95f498eaff004e39f6c,0.06871845,,,24.69174811,46.6690558
191,5229eb2411d2b271a1f9125c,5318e95f498eaff004e39f6c,0.060881923,,,24.69178485,46.66973479
192,5229eb2411d2b271a1f9125c,5318e95f498eaff004e39f6c,0.060881923,,,24.69174811,46.6690558
193,4bacf76cf964a5201c1f3be3,4b4838e9f964a520544a26e3,2.061544262,,,,
194,52b497b2498efb2cad2d6b2b,4b4838e9f964a520544a26e3,0.012585475,,,,
195,4ca4f46cf47ea143d6cb5221,4b4838e9f964a520544a26e3,0.036022301,,,,
196,4f1f064de4b03ae365da6061,4b4838e9f964a520544a26e3,0.09732262,,,,
197,54441e14498ec84e43188646,4b4838e9f964a520544a26e3,0.040334812,24.67618243,46.67674683,,
198,4d81f4bbbede5481ecef07d1,4b4838e9f964a520544a26e3,0.075263679,,,,
199,4be70e16cf200f47b634153c,4b4838e9f964a520544a26e3,0.077742306,24.67585123,46.67619507,,
200,4c8180efd4e2370458a35e88,4b4838e9f964a520544a26e3,0.166282855,,,,
201,4d2146a4d7b0b1f77cf71b9f,4b4838e9f964a520544a26e3,0.076827934,24.67609531,46.67559145,,
202,4d2146a4d7b0b1f77cf71b9f,4b4838e9f964a520544a26e3,0.076827934,24.67566508,46.67582252,,
203,4d2146a4d7b0b1f77cf71b9f,4b4838e9f964a520544a26e3,0.076827934,24.67614917,46.67711938,,
204,557ddf60498edc5a04f7784a,4b4838e9f964a520544a26e3,1.47909147,,,,
205,508ed42fe4b0c36e94d12fde,4b4838e9f964a520544a26e3,0.52918161,24.67677613,46.67784093,,
206,4be80229ee96c9280e86fdbf,4b4838e9f964a520544a26e3,1.791309149,24.69025499,46.68490127,,
207,5540d43b498eccfc106a61f6,4b4838e9f964a520544a26e3,3.579427407,24.676143,46.67635,,
208,4bacf76cf964a5201c1f3be3,4dff6b25ae605b47b1757f8b,0.327625073,,,,
209,51a25374498e8382043bd79f,4dff6b25ae605b47b1757f8b,0.347018317,,,,
210,4eb81e4661af0dda917c47ae,4dff6b25ae605b47b1757f8b,0.125691054,24.69215132,46.67296483,,
211,4c03ff16310fc9b6b1a8c661,4dff6b25ae605b47b1757f8b,1.941424873,,,,
212,4ba8dc8ff964a52005f539e3,4dff6b25ae605b47b1757f8b,0.448962273,,,,
213,4e046aacd4c068446619f34a,4dff6b25ae605b47b1757f8b,0.388327647,,,,
214,4d7bb3f9136bf04d87f4508d,4dff6b25ae605b47b1757f8b,0.842309422,,,,
215,504c55e7e4b04421f3310d34,4dff6b25ae605b47b1757f8b,0.526727519,24.69416863,46.67872282,,
216,50b45217e4b03acff4f2bacd,4dff6b25ae605b47b1757f8b,1.387720305,,,,
217,4f1a96f2e4b08fa663deae89,4dff6b25ae605b47b1757f8b,1.393861472,24.69743315,46.68658986,,
218,4bb23efc14cfd13a6dad14ab,4dff6b25ae605b47b1757f8b,2.01136052,,,,
219,5257253411d294223f9f3688,4dff6b25ae605b47b1757f8b,1.673674807,24.69841583,46.68914258,,
220,4e5174a318a8af30fda1a228,4dff6b25ae605b47b1757f8b,2.065457667,,,,
221,4e74f5b61495be5170e9059d,4dff6b25ae605b47b1757f8b,2.060083838,,,,
222,4b781727f964a52058b52ee3,4dff6b25ae605b47b1757f8b,1.427577087,24.69798213,46.6867125,,
223,4b897856f964a520503932e3,4dff6b25ae605b47b1757f8b,1.160825552,24.68073287,46.67687416,,
224,4b897856f964a520503932e3,4dff6b25ae605b47b1757f8b,1.160825552,24.74235724,46.57704882,,
225,4b865e39f964a520968731e3,4dff6b25ae605b47b1757f8b,1.585828501,,,,
226,4b838dfcf964a520950931e3,4dff6b25ae605b47b1757f8b,2.054839449,24.70885767,46.66302076,,
227,4b838dfcf964a520950931e3,4dff6b25ae605b47b1757f8b,2.054839449,24.70847805,46.66227586,,
228,4b838dfcf964a520950931e3,4dff6b25ae605b47b1757f8b,2.054839449,24.708113,46.661667,,
229,4b838dfcf964a520950931e3,4dff6b25ae605b47b1757f8b,2.054839449,24.69309847,46.67364387,,
230,50295233e4b0db2acbb75c69,4f1d62b0e4b03543a3409cd2,0.12997433,24.69346785,46.66963577,24.69187256,46.66885305
231,4fcf729ae4b07997d3141487,4f1d62b0e4b03543a3409cd2,0.01733846,24.69218587,46.67000356,24.69187256,46.66885305
232,4fcf729ae4b07997d3141487,4f1d62b0e4b03543a3409cd2,0.01733846,24.69233696,46.66996112,24.69187256,46.66885305
233,51a25374498e8382043bd79f,4efc1ec90aafc58694a91ac1,0.094387159,,,,
234,4c601b8490b2c9b6d7013c22,4efc1ec90aafc58694a91ac1,0.042397026,24.69246582,46.67130499,,
235,4c601b8490b2c9b6d7013c22,4efc1ec90aafc58694a91ac1,0.042397026,24.69208746,46.67135686,,
236,4c601b8490b2c9b6d7013c22,4efc1ec90aafc58694a91ac1,0.042397026,24.69391192,46.67052696,,
237,4c601b8490b2c9b6d7013c22,4efc1ec90aafc58694a91ac1,0.042397026,24.69194985,46.67120125,,
238,4c601b8490b2c9b6d7013c22,4efc1ec90aafc58694a91ac1,0.042397026,24.6924586,46.66917368,,
239,5318e95f498eaff004e39f6c,533687b3498ec0c5b90ff33b,0.030966393,24.69178485,46.66973479,24.69151388,46.66966406
240,5318e95f498eaff004e39f6c,533687b3498ec0c5b90ff33b,0.030966393,24.69174811,46.6690558,24.69151388,46.66966406
241,4b4838e9f964a520544a26e3,52b497b2498efb2cad2d6b2b,0.012585475,,,,
242,507c6210e4b076bc192f1072,52b497b2498efb2cad2d6b2b,0.514298397,24.67535833,46.67138515,,
243,53944553498ecef1831affe3,52b497b2498efb2cad2d6b2b,2.806646462,24.70149294,46.67661478,,
244,53944553498ecef1831affe3,52b497b2498efb2cad2d6b2b,2.806646462,24.67625308,46.67637899,,
245,53944553498ecef1831affe3,52b497b2498efb2cad2d6b2b,2.806646462,24.69048474,46.68236377,,
246,4b4838e9f964a520544a26e3,4bc6d588f360ef3b943fdc2d,2.455787277,,,,
247,4dff6b25ae605b47b1757f8b,4bc6d588f360ef3b943fdc2d,1.131046288,,,,
248,4b7707bff964a52018762ee3,4bc6d588f360ef3b943fdc2d,1.858892386,,,,
249,4eb81e4661af0dda917c47ae,4bc6d588f360ef3b943fdc2d,1.23772227,24.69215132,46.67296483,,
250,4c1fc287b306c928e2ed68b7,4bc6d588f360ef3b943fdc2d,0.755434061,,,,
251,4d3c618eaf8ca1432c3d01f7,4bc6d588f360ef3b943fdc2d,2.819434015,,,,
252,4db599fc81543d71da5b8e83,4bc6d588f360ef3b943fdc2d,0.085983006,,,,
253,4b72f63cf964a52060922de3,4bc6d588f360ef3b943fdc2d,0.041617091,,,,
254,4cab502436fa6dcbd0e5d778,4bc6d588f360ef3b943fdc2d,0.095681498,24.69787485,46.6836977,,
255,4c4c19985609c9b6dbac0992,4bc6d588f360ef3b943fdc2d,0.069833562,24.69740567,46.68330234,,
256,4c4c19985609c9b6dbac0992,4bc6d588f360ef3b943fdc2d,0.069833562,24.6979379,46.68359949,,
257,4c4c19985609c9b6dbac0992,4bc6d588f360ef3b943fdc2d,0.069833562,24.69726272,46.68353817,,
